Employee_ID,Department,Gender,Age,Education_Level,Job_Role,Monthly_Income,Years_At_Company,Years_In_Current_Role,Job_Satisfaction,Performance_Rating,Work_Life_Balance,Training_Hours_Last_Year,Last_Promotion_Years_Ago,Distance_From_Home,Overtime,Attrition,Marital_Status,Number_Of_Companies_Worked,Stock_Option_Level,Employee_ID_Custom,resultado_capacitacion_pci
1156.0,HR,Female,23.0,Associate's Degree,Analyst,3473.0,35.0,4.0,1.0,2.0,3.0,72.0,9.0,8.0,Yes,Yes,Single,4.0,3.0,156,93
1157.0,Sales,Male,59.0,Associate's Degree,Manager,10813.0,23.0,12.0,4.0,2.0,2.0,89.0,9.0,14.0,Yes,Yes,Married,7.0,2.0,157,81
1158.0,Marketing,Female,24.0,Bachelor's Degree,Executive,4986.0,9.0,7.0,5.0,1.0,2.0,52.0,11.0,30.0,Yes,Yes,Single,6.0,0.0,158,90
1159.0,HR,Female,56.0,PhD,Analyst,3480.0,29.0,15.0,1.0,4.0,4.0,0.0,12.0,3.0,No,No,Widowed,7.0,2.0,159,93
1160.0,Finance,Non-binary,21.0,High School,Intern,1106.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,2.0,No,No,Single,1.0,0.0,160,96
1161.0,Finance,Female,21.0,PhD,Intern,1320.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,10.0,No,Yes,Single,1.0,0.0,161,96
1162.0,HR,Non-binary,40.0,Master's Degree,Team Lead,5874.0,9.0,0.0,4.0,2.0,2.0,0.0,0.0,6.0,Yes,No,Widowed,7.0,2.0,162,90
1163.0,Marketing,Prefer not to say,39.0,Bachelor's Degree,Team Lead,7315.0,38.0,7.0,4.0,1.0,4.0,67.0,5.0,7.0,No,No,Single,8.0,2.0,163,88
1164.0,HR,Male,19.0,Bachelor's Degree,Intern,1417.0,0.0,0.0,5.0,4.0,3.0,0.0,0.0,16.0,No,No,Single,1.0,0.0,164,95
1165.0,Finance,Female,19.0,Master's Degree,Intern,1460.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,6.0,Yes,No,Single,1.0,0.0,165,96
1166.0,IT,Male,22.0,High School,Team Lead,9288.0,16.0,14.0,3.0,2.0,1.0,68.0,12.0,16.0,Yes,Yes,Widowed,5.0,0.0,166,84
1167.0,Sales,Female,57.0,Master's Degree,Analyst,4881.0,10.0,13.0,5.0,3.0,2.0,38.0,11.0,27.0,No,Yes,Married,3.0,2.0,167,91
1168.0,Finance,Male,46.0,High School,Manager,9757.0,0.0,2.0,5.0,5.0,4.0,31.0,9.0,12.0,No,Yes,Married,5.0,0.0,168,83
1169.0,HR,Female,59.0,Associate's Degree,Team Lead,7807.0,16.0,6.0,4.0,5.0,4.0,48.0,3.0,22.0,No,Yes,Divorced,2.0,2.0,169,87
1170.0,Sales,Female,55.0,Bachelor's Degree,Analyst,3747.0,35.0,3.0,1.0,4.0,3.0,30.0,14.0,15.0,No,Yes,Married,3.0,0.0,170,93
1171.0,HR,Female,46.0,High School,Analyst,3050.0,35.0,10.0,1.0,4.0,3.0,78.0,4.0,22.0,Yes,No,Married,7.0,2.0,171,93
1172.0,HR,Female,37.0,PhD,Analyst,3379.0,8.0,11.0,1.0,3.0,5.0,2.0,2.0,35.0,Yes,No,Married,8.0,2.0,172,93
1173.0,IT,Female,55.0,PhD,Executive,2621.0,27.0,14.0,4.0,5.0,5.0,46.0,14.0,48.0,Yes,Yes,Divorced,5.0,2.0,173,94
1174.0,Sales,Female,50.0,Bachelor's Degree,Executive,2018.0,32.0,5.0,1.0,4.0,2.0,14.0,9.0,15.0,No,Yes,Married,3.0,0.0,174,95
1175.0,Sales,Female,40.0,Master's Degree,Analyst,4575.0,2.0,0.0,5.0,4.0,5.0,50.0,5.0,23.0,No,Yes,Single,4.0,1.0,175,91
1176.0,IT,Female,18.0,Master's Degree,Intern,1205.0,0.0,0.0,2.0,5.0,4.0,0.0,0.0,38.0,Yes,Yes,Single,1.0,0.0,176,95
1177.0,Finance,Female,40.0,High School,Executive,2793.0,5.0,13.0,2.0,5.0,5.0,84.0,12.0,49.0,No,No,Single,3.0,3.0,177,93
1178.0,HR,Male,46.0,Master's Degree,Team Lead,7117.0,5.0,6.0,2.0,1.0,1.0,73.0,5.0,2.0,No,No,Divorced,9.0,0.0,178,88
1179.0,Marketing,Non-binary,37.0,Bachelor's Degree,Executive,3169.0,28.0,9.0,1.0,4.0,1.0,20.0,12.0,2.0,Yes,No,Divorced,4.0,2.0,179,93
1180.0,HR,Female,23.0,High School,Intern,1208.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,49.0,Yes,No,Single,1.0,0.0,180,95
1181.0,HR,Non-binary,22.0,Associate's Degree,Manager,11671.0,11.0,1.0,1.0,2.0,3.0,40.0,10.0,19.0,No,Yes,Divorced,3.0,0.0,181,75
1182.0,Finance,Female,59.0,Master's Degree,Executive,3902.0,8.0,7.0,5.0,2.0,2.0,2.0,1.0,5.0,Yes,Yes,Divorced,8.0,0.0,182,92
1183.0,HR,Female,40.0,Master's Degree,Analyst,2541.0,18.0,0.0,5.0,5.0,1.0,0.0,3.0,4.0,No,Yes,Widowed,4.0,3.0,183,94
1184.0,IT,Male,54.0,High School,Analyst,2616.0,16.0,19.0,4.0,3.0,2.0,20.0,1.0,28.0,No,No,Married,8.0,3.0,184,94
1185.0,IT,Prefer not to say,55.0,PhD,Analyst,3940.0,31.0,1.0,4.0,1.0,2.0,74.0,4.0,18.0,No,Yes,Single,2.0,1.0,185,92
1186.0,Sales,Prefer not to say,37.0,Master's Degree,Manager,9906.0,34.0,6.0,3.0,4.0,5.0,79.0,2.0,40.0,No,Yes,Single,9.0,2.0,186,83
1187.0,Marketing,Male,24.0,Bachelor's Degree,Intern,1126.0,0.0,0.0,5.0,1.0,3.0,0.0,0.0,41.0,No,Yes,Single,1.0,0.0,187,96
1188.0,HR,Non-binary,39.0,Master's Degree,Team Lead,9605.0,15.0,3.0,1.0,3.0,2.0,20.0,14.0,31.0,No,No,Divorced,3.0,3.0,188,83
1189.0,HR,Prefer not to say,22.0,Associate's Degree,Intern,1033.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,22.0,Yes,Yes,Single,1.0,0.0,189,96
1190.0,Finance,Male,46.0,Master's Degree,Manager,7884.0,11.0,3.0,5.0,5.0,3.0,94.0,4.0,11.0,Yes,No,Divorced,5.0,1.0,190,87
1191.0,IT,Male,27.0,PhD,Analyst,3206.0,23.0,2.0,1.0,2.0,3.0,48.0,1.0,48.0,No,No,Widowed,3.0,0.0,191,93
1192.0,Marketing,Prefer not to say,22.0,Master's Degree,Intern,1063.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,16.0,No,No,Single,1.0,0.0,192,96
1193.0,Sales,Non-binary,27.0,High School,Team Lead,9555.0,7.0,14.0,5.0,4.0,3.0,40.0,9.0,4.0,No,Yes,Single,7.0,0.0,193,84
1194.0,IT,Male,53.0,Master's Degree,Analyst,2164.0,20.0,19.0,1.0,5.0,5.0,95.0,10.0,21.0,Yes,Yes,Widowed,1.0,2.0,194,94
1195.0,Sales,Female,59.0,PhD,Team Lead,6661.0,7.0,2.0,5.0,3.0,1.0,66.0,7.0,41.0,No,Yes,Widowed,6.0,2.0,195,88
1196.0,Finance,Non-binary,59.0,High School,Executive,4856.0,27.0,11.0,5.0,3.0,2.0,95.0,5.0,45.0,Yes,No,Divorced,2.0,3.0,196,91
1197.0,Finance,Non-binary,59.0,Bachelor's Degree,Team Lead,9553.0,15.0,14.0,5.0,4.0,5.0,41.0,8.0,25.0,Yes,No,Married,8.0,1.0,197,84
1198.0,HR,Prefer not to say,52.0,High School,Analyst,4911.0,9.0,19.0,4.0,4.0,5.0,68.0,2.0,20.0,No,Yes,Divorced,8.0,2.0,198,91
1199.0,Marketing,Prefer not to say,59.0,Associate's Degree,Executive,3237.0,14.0,7.0,2.0,2.0,1.0,56.0,13.0,8.0,Yes,No,Divorced,7.0,2.0,199,93
1200.0,Sales,Female,31.0,High School,Analyst,3211.0,3.0,11.0,5.0,1.0,2.0,42.0,10.0,43.0,Yes,No,Single,8.0,1.0,200,93
1201.0,IT,Male,51.0,Bachelor's Degree,Analyst,3481.0,25.0,12.0,1.0,2.0,1.0,11.0,3.0,9.0,Yes,Yes,Divorced,1.0,3.0,201,93
1202.0,Finance,Prefer not to say,39.0,Master's Degree,Executive,3495.0,14.0,14.0,5.0,5.0,4.0,77.0,10.0,18.0,No,Yes,Married,8.0,2.0,202,93
1203.0,HR,Prefer not to say,45.0,High School,Team Lead,9662.0,35.0,10.0,4.0,1.0,4.0,63.0,7.0,31.0,Yes,No,Divorced,1.0,1.0,203,83
1204.0,HR,Non-binary,30.0,High School,Manager,12000.0,31.0,16.0,4.0,4.0,1.0,50.0,6.0,35.0,No,Yes,Single,3.0,2.0,204,72
1205.0,Sales,Prefer not to say,52.0,High School,Manager,7502.0,37.0,11.0,5.0,3.0,2.0,72.0,7.0,30.0,Yes,Yes,Married,4.0,2.0,205,87
1206.0,Finance,Prefer not to say,36.0,High School,Manager,9984.0,3.0,19.0,3.0,5.0,2.0,59.0,8.0,18.0,Yes,No,Married,3.0,3.0,206,83
1207.0,Marketing,Prefer not to say,25.0,Bachelor's Degree,Manager,11145.0,8.0,17.0,2.0,2.0,3.0,70.0,13.0,19.0,Yes,No,Single,2.0,0.0,207,79
1208.0,Finance,Prefer not to say,22.0,PhD,Intern,1016.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,41.0,Yes,No,Single,1.0,0.0,208,96
1209.0,Sales,Non-binary,30.0,PhD,Manager,10593.0,27.0,2.0,1.0,1.0,1.0,27.0,7.0,24.0,Yes,Yes,Divorced,9.0,3.0,209,81
1210.0,Sales,Female,30.0,High School,Executive,3792.0,36.0,8.0,1.0,1.0,5.0,70.0,5.0,22.0,No,Yes,Single,2.0,1.0,210,92
1211.0,Finance,Female,47.0,Bachelor's Degree,Manager,8993.0,8.0,6.0,1.0,3.0,5.0,13.0,10.0,48.0,No,No,Widowed,5.0,1.0,211,84
1212.0,Sales,Male,25.0,Bachelor's Degree,Analyst,3077.0,1.0,18.0,4.0,4.0,4.0,31.0,1.0,14.0,Yes,No,Single,3.0,0.0,212,93
1213.0,Finance,Prefer not to say,38.0,High School,Manager,7224.0,2.0,4.0,2.0,4.0,4.0,7.0,11.0,19.0,Yes,Yes,Widowed,9.0,1.0,213,88
1214.0,IT,Non-binary,37.0,Associate's Degree,Team Lead,5385.0,4.0,18.0,5.0,5.0,1.0,26.0,6.0,29.0,Yes,No,Single,7.0,0.0,214,90
1215.0,Finance,Male,36.0,High School,Executive,4419.0,9.0,9.0,5.0,5.0,1.0,49.0,3.0,22.0,Yes,Yes,Widowed,3.0,2.0,215,91
1216.0,Finance,Male,56.0,Associate's Degree,Executive,3950.0,27.0,19.0,3.0,1.0,2.0,58.0,2.0,30.0,No,No,Widowed,2.0,0.0,216,92
1217.0,Sales,Female,22.0,High School,Intern,1434.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,15.0,No,Yes,Single,1.0,0.0,217,95
1218.0,Sales,Non-binary,26.0,Associate's Degree,Analyst,2364.0,13.0,7.0,2.0,1.0,2.0,2.0,3.0,21.0,Yes,Yes,Married,5.0,1.0,218,94
1219.0,HR,Non-binary,41.0,Associate's Degree,Executive,2118.0,22.0,2.0,5.0,5.0,2.0,26.0,2.0,26.0,No,Yes,Married,9.0,0.0,219,94
1220.0,HR,Non-binary,36.0,High School,Team Lead,9348.0,12.0,18.0,4.0,5.0,1.0,93.0,8.0,36.0,Yes,Yes,Widowed,2.0,3.0,220,84
1221.0,IT,Female,39.0,Associate's Degree,Manager,9129.0,15.0,10.0,5.0,5.0,2.0,33.0,13.0,12.0,Yes,No,Married,2.0,1.0,221,85
1222.0,HR,Female,23.0,Master's Degree,Executive,2408.0,29.0,7.0,1.0,1.0,5.0,25.0,2.0,7.0,No,No,Single,8.0,1.0,222,94
1223.0,Finance,Female,50.0,PhD,Team Lead,6539.0,39.0,12.0,1.0,4.0,2.0,39.0,1.0,11.0,No,Yes,Widowed,3.0,1.0,223,89
1224.0,Sales,Female,34.0,Bachelor's Degree,Manager,9229.0,7.0,9.0,1.0,2.0,5.0,85.0,12.0,39.0,Yes,Yes,Divorced,3.0,1.0,224,84
1225.0,HR,Female,18.0,Associate's Degree,Intern,1248.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,20.0,Yes,Yes,Single,1.0,0.0,225,96
1226.0,HR,Prefer not to say,59.0,Associate's Degree,Executive,2362.0,29.0,11.0,4.0,5.0,5.0,40.0,10.0,35.0,Yes,No,Divorced,6.0,3.0,226,94
1227.0,IT,Prefer not to say,31.0,Bachelor's Degree,Executive,2957.0,16.0,6.0,4.0,3.0,3.0,1.0,0.0,4.0,No,No,Divorced,6.0,3.0,227,93
1228.0,IT,Non-binary,52.0,Associate's Degree,Team Lead,9163.0,34.0,10.0,4.0,1.0,3.0,71.0,4.0,2.0,Yes,No,Widowed,5.0,3.0,228,85
1229.0,Finance,Male,59.0,Bachelor's Degree,Analyst,3176.0,0.0,9.0,5.0,4.0,2.0,6.0,11.0,20.0,No,No,Divorced,4.0,0.0,229,93
1230.0,Sales,Non-binary,21.0,High School,Intern,1104.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,47.0,Yes,Yes,Single,1.0,0.0,230,96
1231.0,IT,Male,24.0,Master's Degree,Analyst,2322.0,24.0,6.0,3.0,3.0,2.0,32.0,4.0,20.0,No,No,Divorced,4.0,0.0,231,94
1232.0,HR,Female,30.0,Master's Degree,Executive,2757.0,1.0,3.0,3.0,5.0,3.0,1.0,11.0,12.0,No,Yes,Married,1.0,0.0,232,94
1233.0,Sales,Male,51.0,PhD,Analyst,4991.0,24.0,7.0,1.0,3.0,4.0,66.0,8.0,17.0,No,No,Widowed,8.0,0.0,233,91
1234.0,Sales,Non-binary,32.0,Associate's Degree,Manager,7521.0,13.0,7.0,2.0,2.0,4.0,91.0,3.0,18.0,Yes,No,Divorced,8.0,1.0,234,87
1235.0,HR,Non-binary,18.0,PhD,Intern,1439.0,0.0,0.0,5.0,3.0,2.0,0.0,0.0,40.0,Yes,No,Single,1.0,0.0,235,95
1236.0,IT,Male,58.0,High School,Analyst,2447.0,32.0,12.0,3.0,2.0,3.0,14.0,12.0,24.0,Yes,No,Married,9.0,0.0,236,94
1237.0,HR,Prefer not to say,59.0,Master's Degree,Manager,11998.0,16.0,11.0,4.0,2.0,5.0,20.0,5.0,8.0,No,No,Married,7.0,1.0,237,75
1238.0,Sales,Female,34.0,High School,Team Lead,9632.0,30.0,2.0,2.0,1.0,3.0,77.0,12.0,37.0,No,Yes,Widowed,7.0,0.0,238,83
1239.0,Marketing,Female,57.0,High School,Analyst,4751.0,9.0,5.0,4.0,3.0,2.0,58.0,9.0,41.0,No,Yes,Widowed,5.0,1.0,239,91
1240.0,Marketing,Non-binary,23.0,Associate's Degree,Intern,1344.0,0.0,0.0,2.0,4.0,3.0,0.0,0.0,30.0,No,Yes,Single,1.0,0.0,240,95
1241.0,Finance,Prefer not to say,33.0,High School,Manager,10431.0,38.0,10.0,2.0,4.0,4.0,38.0,8.0,20.0,No,No,Single,5.0,0.0,241,82
1242.0,HR,Male,58.0,Master's Degree,Analyst,4756.0,24.0,3.0,5.0,3.0,5.0,19.0,12.0,23.0,No,No,Divorced,3.0,3.0,242,91
1243.0,HR,Female,31.0,PhD,Team Lead,8687.0,37.0,14.0,4.0,1.0,2.0,0.0,5.0,37.0,No,Yes,Divorced,3.0,1.0,243,86
1244.0,Finance,Prefer not to say,30.0,Master's Degree,Analyst,3791.0,36.0,1.0,4.0,4.0,2.0,72.0,0.0,10.0,Yes,No,Widowed,1.0,0.0,244,92
1245.0,Finance,Female,28.0,Associate's Degree,Manager,9975.0,29.0,14.0,3.0,5.0,1.0,8.0,7.0,33.0,No,No,Widowed,4.0,0.0,245,83
1246.0,Finance,Prefer not to say,23.0,Master's Degree,Analyst,3683.0,33.0,16.0,1.0,4.0,5.0,50.0,13.0,24.0,No,Yes,Divorced,9.0,1.0,246,92
1247.0,Sales,Prefer not to say,24.0,Bachelor's Degree,Intern,1107.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,36.0,No,No,Single,1.0,0.0,247,96
1248.0,HR,Non-binary,59.0,PhD,Executive,4389.0,23.0,6.0,3.0,2.0,3.0,92.0,8.0,16.0,No,No,Widowed,6.0,0.0,248,91
1249.0,Sales,Female,59.0,Bachelor's Degree,Manager,11330.0,26.0,15.0,2.0,2.0,3.0,14.0,10.0,28.0,No,Yes,Divorced,6.0,0.0,249,79
1250.0,Finance,Male,59.0,Bachelor's Degree,Manager,8490.0,26.0,4.0,3.0,2.0,3.0,83.0,6.0,12.0,Yes,No,Single,5.0,0.0,250,86
1251.0,HR,Non-binary,42.0,Associate's Degree,Manager,11842.0,38.0,15.0,3.0,1.0,3.0,40.0,6.0,20.0,No,No,Divorced,2.0,2.0,251,76
1252.0,Sales,Non-binary,44.0,High School,Manager,9593.0,20.0,18.0,4.0,2.0,2.0,93.0,9.0,47.0,No,Yes,Single,5.0,1.0,252,83
1253.0,Sales,Male,50.0,Bachelor's Degree,Analyst,3290.0,18.0,1.0,3.0,2.0,4.0,46.0,9.0,18.0,No,Yes,Single,3.0,2.0,253,93
1254.0,Finance,Non-binary,19.0,Master's Degree,Intern,1221.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,37.0,Yes,No,Single,1.0,0.0,254,95
1255.0,HR,Prefer not to say,47.0,High School,Team Lead,8594.0,22.0,3.0,1.0,5.0,3.0,53.0,4.0,26.0,No,Yes,Divorced,4.0,2.0,255,86
1256.0,Finance,Prefer not to say,20.0,Master's Degree,Intern,1175.0,0.0,0.0,5.0,4.0,2.0,0.0,0.0,46.0,No,No,Single,1.0,0.0,256,95
1257.0,HR,Female,52.0,Master's Degree,Manager,11138.0,14.0,9.0,3.0,1.0,2.0,38.0,9.0,7.0,Yes,No,Married,7.0,0.0,257,80
1258.0,Marketing,Female,46.0,High School,Analyst,2474.0,1.0,4.0,3.0,1.0,3.0,16.0,14.0,43.0,No,No,Married,9.0,3.0,258,94
1259.0,IT,Male,52.0,High School,Analyst,2290.0,34.0,17.0,4.0,3.0,1.0,69.0,0.0,47.0,No,No,Divorced,3.0,2.0,259,94
1260.0,IT,Female,41.0,Master's Degree,Manager,11477.0,19.0,3.0,4.0,2.0,2.0,91.0,2.0,21.0,Yes,Yes,Divorced,2.0,3.0,260,77
1261.0,IT,Prefer not to say,38.0,Associate's Degree,Analyst,2171.0,27.0,0.0,3.0,5.0,5.0,8.0,8.0,43.0,Yes,Yes,Single,9.0,2.0,261,94
1262.0,Finance,Male,23.0,PhD,Manager,8156.0,14.0,17.0,3.0,3.0,5.0,90.0,14.0,32.0,Yes,Yes,Widowed,6.0,1.0,262,86
1263.0,Marketing,Male,21.0,PhD,Intern,1227.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,7.0,No,Yes,Single,1.0,0.0,263,96
1264.0,HR,Female,34.0,Associate's Degree,Executive,3462.0,32.0,5.0,1.0,2.0,2.0,45.0,10.0,23.0,No,No,Married,4.0,2.0,264,93
1265.0,Sales,Prefer not to say,59.0,High School,Analyst,2300.0,11.0,19.0,1.0,2.0,1.0,5.0,7.0,20.0,No,Yes,Divorced,6.0,0.0,265,94
1266.0,HR,Male,49.0,Master's Degree,Manager,11498.0,38.0,19.0,5.0,2.0,2.0,67.0,5.0,20.0,No,No,Widowed,7.0,1.0,266,78
1267.0,Sales,Prefer not to say,59.0,PhD,Manager,10441.0,38.0,13.0,1.0,4.0,2.0,15.0,11.0,32.0,No,No,Widowed,5.0,2.0,267,82
1268.0,HR,Prefer not to say,27.0,Master's Degree,Analyst,4196.0,19.0,9.0,5.0,5.0,1.0,86.0,14.0,26.0,Yes,No,Divorced,8.0,0.0,268,92
1269.0,Marketing,Prefer not to say,24.0,Associate's Degree,Team Lead,9152.0,28.0,17.0,4.0,5.0,4.0,86.0,12.0,36.0,No,No,Divorced,1.0,1.0,269,84
1270.0,Sales,Female,56.0,Master's Degree,Manager,11149.0,2.0,8.0,5.0,3.0,3.0,28.0,14.0,24.0,Yes,No,Widowed,1.0,2.0,270,79
1271.0,Finance,Non-binary,39.0,Associate's Degree,Analyst,4707.0,4.0,11.0,5.0,1.0,3.0,40.0,9.0,1.0,No,Yes,Widowed,4.0,0.0,271,91
1272.0,HR,Non-binary,32.0,High School,Manager,7653.0,1.0,9.0,1.0,2.0,3.0,67.0,4.0,28.0,Yes,No,Single,8.0,0.0,272,87
1273.0,HR,Male,41.0,Associate's Degree,Team Lead,8961.0,22.0,18.0,3.0,2.0,1.0,61.0,11.0,26.0,Yes,Yes,Divorced,8.0,2.0,273,85
1274.0,Sales,Prefer not to say,26.0,Associate's Degree,Executive,4745.0,25.0,5.0,4.0,3.0,2.0,39.0,5.0,34.0,No,No,Divorced,6.0,3.0,274,91
1275.0,Finance,Female,40.0,PhD,Team Lead,6892.0,25.0,13.0,2.0,5.0,2.0,61.0,10.0,26.0,Yes,No,Divorced,5.0,3.0,275,88
1276.0,Finance,Prefer not to say,21.0,Master's Degree,Intern,1189.0,0.0,0.0,5.0,4.0,5.0,0.0,0.0,36.0,No,No,Single,1.0,0.0,276,96
1277.0,Marketing,Prefer not to say,40.0,PhD,Analyst,4464.0,9.0,13.0,5.0,5.0,2.0,5.0,14.0,5.0,No,No,Single,5.0,3.0,277,92
1278.0,Finance,Female,37.0,Bachelor's Degree,Team Lead,8756.0,4.0,10.0,5.0,4.0,4.0,39.0,8.0,2.0,Yes,No,Widowed,5.0,0.0,278,85
1279.0,Finance,Non-binary,45.0,Associate's Degree,Executive,4304.0,11.0,15.0,3.0,4.0,3.0,69.0,1.0,32.0,Yes,Yes,Single,2.0,3.0,279,91
1280.0,Finance,Prefer not to say,59.0,Bachelor's Degree,Manager,9608.0,31.0,19.0,2.0,5.0,4.0,57.0,9.0,34.0,No,No,Married,8.0,2.0,280,84
1281.0,IT,Prefer not to say,25.0,PhD,Analyst,3746.0,30.0,5.0,1.0,2.0,3.0,13.0,5.0,30.0,No,Yes,Single,5.0,0.0,281,92
1282.0,Marketing,Non-binary,36.0,Master's Degree,Team Lead,7438.0,21.0,14.0,4.0,4.0,1.0,77.0,11.0,24.0,No,Yes,Married,5.0,3.0,282,87
1283.0,HR,Female,46.0,PhD,Executive,2514.0,16.0,14.0,3.0,3.0,4.0,44.0,3.0,28.0,No,Yes,Single,1.0,2.0,283,94
1284.0,Sales,Male,56.0,Master's Degree,Team Lead,6921.0,19.0,13.0,2.0,3.0,2.0,98.0,2.0,46.0,Yes,Yes,Single,1.0,1.0,284,88
1285.0,HR,Non-binary,18.0,Master's Degree,Intern,1439.0,0.0,0.0,4.0,4.0,3.0,0.0,0.0,3.0,No,Yes,Single,1.0,0.0,285,96
1286.0,Marketing,Male,40.0,High School,Analyst,2678.0,7.0,1.0,1.0,2.0,5.0,22.0,4.0,10.0,Yes,No,Divorced,8.0,2.0,286,94
1287.0,Sales,Male,59.0,Associate's Degree,Manager,11874.0,33.0,7.0,4.0,4.0,4.0,61.0,1.0,6.0,No,No,Widowed,2.0,3.0,287,76
1288.0,Marketing,Non-binary,57.0,PhD,Executive,2911.0,22.0,18.0,5.0,3.0,1.0,83.0,2.0,34.0,No,No,Single,8.0,2.0,288,93
1289.0,Finance,Prefer not to say,28.0,Master's Degree,Team Lead,6283.0,37.0,13.0,5.0,3.0,5.0,16.0,6.0,31.0,No,No,Divorced,6.0,0.0,289,89
1290.0,Sales,Male,51.0,PhD,Analyst,4252.0,27.0,4.0,3.0,5.0,1.0,83.0,11.0,43.0,Yes,Yes,Divorced,5.0,1.0,290,91
1291.0,Finance,Male,40.0,PhD,Team Lead,9091.0,12.0,8.0,4.0,2.0,3.0,69.0,0.0,46.0,Yes,No,Divorced,6.0,3.0,291,84
1292.0,HR,Female,46.0,Master's Degree,Analyst,2689.0,28.0,12.0,5.0,5.0,4.0,27.0,1.0,13.0,Yes,No,Married,4.0,2.0,292,94
1293.0,HR,Prefer not to say,19.0,Bachelor's Degree,Intern,1394.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,39.0,No,No,Single,1.0,0.0,293,95
1294.0,Sales,Male,59.0,Associate's Degree,Team Lead,7221.0,10.0,13.0,3.0,4.0,5.0,28.0,9.0,20.0,No,Yes,Widowed,4.0,0.0,294,88
1295.0,Sales,Female,19.0,Associate's Degree,Intern,1212.0,0.0,0.0,3.0,5.0,5.0,0.0,0.0,32.0,Yes,Yes,Single,1.0,0.0,295,96
1296.0,Marketing,Prefer not to say,39.0,High School,Executive,2343.0,24.0,1.0,1.0,2.0,2.0,19.0,13.0,10.0,No,Yes,Single,8.0,1.0,296,94
1297.0,Marketing,Non-binary,23.0,High School,Intern,1403.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,26.0,Yes,Yes,Single,1.0,0.0,297,95
1298.0,Finance,Non-binary,37.0,High School,Analyst,4512.0,34.0,15.0,5.0,4.0,4.0,80.0,13.0,19.0,Yes,Yes,Divorced,1.0,3.0,298,91
1299.0,Sales,Female,40.0,Associate's Degree,Executive,2028.0,28.0,10.0,2.0,4.0,4.0,53.0,6.0,29.0,No,No,Single,5.0,2.0,299,95
1300.0,HR,Non-binary,59.0,Bachelor's Degree,Team Lead,6747.0,20.0,10.0,1.0,4.0,2.0,98.0,3.0,13.0,Yes,Yes,Divorced,6.0,1.0,300,88
1301.0,Marketing,Male,38.0,Associate's Degree,Team Lead,8266.0,6.0,11.0,5.0,4.0,5.0,63.0,11.0,34.0,No,No,Divorced,9.0,0.0,301,86
1302.0,Marketing,Prefer not to say,34.0,Associate's Degree,Analyst,4152.0,11.0,12.0,5.0,2.0,1.0,51.0,7.0,20.0,No,No,Divorced,6.0,2.0,302,92
1303.0,HR,Male,28.0,Associate's Degree,Manager,7158.0,35.0,7.0,2.0,1.0,5.0,42.0,7.0,44.0,Yes,No,Widowed,1.0,3.0,303,88
1304.0,Marketing,Male,48.0,Associate's Degree,Manager,7137.0,23.0,15.0,4.0,3.0,1.0,86.0,14.0,40.0,No,Yes,Divorced,1.0,1.0,304,88
1305.0,Finance,Non-binary,31.0,Bachelor's Degree,Team Lead,9403.0,31.0,0.0,4.0,1.0,1.0,17.0,0.0,18.0,Yes,No,Single,7.0,0.0,305,84
1306.0,Sales,Male,55.0,High School,Analyst,4381.0,26.0,12.0,1.0,3.0,1.0,99.0,4.0,34.0,Yes,No,Divorced,3.0,1.0,306,91
1307.0,HR,Non-binary,57.0,PhD,Manager,7532.0,31.0,10.0,3.0,5.0,5.0,83.0,0.0,48.0,Yes,Yes,Married,7.0,2.0,307,87
1308.0,Sales,Prefer not to say,24.0,High School,Intern,1220.0,0.0,0.0,2.0,4.0,5.0,0.0,0.0,8.0,No,No,Single,1.0,0.0,308,96
1309.0,Marketing,Prefer not to say,27.0,High School,Team Lead,5555.0,31.0,3.0,2.0,5.0,5.0,59.0,12.0,16.0,Yes,Yes,Married,1.0,0.0,309,90
1310.0,Marketing,Male,21.0,PhD,Intern,1323.0,0.0,0.0,5.0,5.0,3.0,0.0,0.0,40.0,No,Yes,Single,1.0,0.0,310,95
1311.0,HR,Female,39.0,Associate's Degree,Analyst,2106.0,10.0,2.0,5.0,3.0,5.0,99.0,6.0,23.0,Yes,Yes,Single,9.0,1.0,311,94
1312.0,Finance,Non-binary,18.0,Bachelor's Degree,Intern,1161.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,32.0,No,No,Single,1.0,0.0,312,96
1313.0,IT,Non-binary,27.0,Bachelor's Degree,Manager,11992.0,38.0,1.0,3.0,4.0,3.0,36.0,3.0,13.0,Yes,No,Divorced,2.0,1.0,313,75
